"id_soal","id_matpel","id_topik","judul_topik","id_sub_topik","judul_sub_topik","id_tag","tag","konten_soal","opsi_1","opsi_2","opsi_3","opsi_4","kunci_jawaban"
"6329","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<ol>
<li><strong><em>Perhatikan kutipan cerpen berikut!</em></strong></li>
</ol>
<p>Mengapa kau datang juga?&nbsp; Tanya perempuan itu ketus. Dan keketusan pertanyaan itu demikian kesat masuk ke telinga laki-laki itu. Maka hatinya tersinggung. Rasa sombongnya yang telah lama mengendap jauh di lubuk hati laki-laki itu, menjolak lagi dengan panasnya. Dan dengan pandangan mata yang menyala berang, ia berkata, &ldquo;Aku kemari ke rumah anakku, karena diminta datang!&rdquo; Tapi ucapannya itu hilang di ujung bibirnya yang gemetar, karena ia tak mau menyakiti anaknya, &ldquo;Maaf, mungkin aku telah menyakitimu dulu.&rdquo;</p>
<p>&nbsp;</p>
<p>Amanat kutipan cerpen tersebut adalah ...</p>","<p>Berbicaralah dengan lembut agar tidak membuat orang tersinggung.</p>","<p>Jangan biarkan kesombongan menguasaimu.</p>","<p>Sapalah orang lain yang datang ke rumahmu.</p>","<p>Kendalikan amarah meskipun membuatmu bergetar.</p>","A"
"6330","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p>Etika yang terdapat pada kutipan tersebut adalah &hellip;</p>","<p>Bertanya pada orang dengan nada ketus.</p>","<p>Menjawab pertanyaan dengan sombong.</p>","<p>Menahan emosi atas ucapan ketus seseorang.</p>","<p>Meminta maaf atas kesalahan yang diperbuat.</p>","D"
"6331","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p>Bacalah kedua kutipan novel berikut !</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Novel 1</p>
<p>Si Taram tiga bersaudara, masih beribu dan berbapak. Kedua orang tuanya itu tak boleh dikatakan muda lagi, tetapi tua benar pun tidak. Keduanya sayang dan kasih akan anak-anaknya Tetapi menurut perasaan si Tamran, kesayangannya kepada kedua saudaranya itu lebihlah dari si Taram. Entah karena si Taram sudah besar, entah karena dia anak sulung.</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Novel 2</p>
<p>Tiga hari tiga malam perkawinan itu diramaikan. Dari mana-mana tamu datang karena kedua pengantin itu banyak sahabat kenalannya. Pemberian orang berbagai macam barang bertimbun-timbun. Karangan bunga yang indah-indah memenuhi ruang tengah dan pelaminan. Di antaranya ada sebuah karangan bunga yang amat besar dan indah, bertuliskan puji-pujian kepada kedua pengantin.</p>
<p>&nbsp;</p>
<p>Perbedaan karakteristik kedua kutipan novel tersebut adalah&hellip;.</p>","<p>Novel 1 menggunakan sudut pandang orang orang ketiga serba tahu</p>
<p>Novel 2 menggunakan sudut pandang orang ketiga sebagai pengamat</p>","<p>Novel 1 penggambaran watak melalui tingkah laku</p>
<p>Novel 2 penggambaran watak tokoh melalui penuturan pengarang</p>","<p>Novel 1 menggunakan sudut pandang diaan sebagai pengamat</p>
<p>Novel 2 menggunakan sudut pandang diaan serba tahu</p>","<p>Novel 1 temannya persahabatan</p>
<p>Novel 2 temannya pesta pernikahan</p>","A"
"6332","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah kutipan naskah drama berikut!</em></strong></p>
<p>&nbsp;</p>
<p>Arga &nbsp;&nbsp; : Mir, malam minggu ini kamu ada acara nggak? (sambil memasukkan bola basket ke ring)</p>
<p>Mira &nbsp;&nbsp;&nbsp; :&nbsp; Emang kenapa ? (memandangi Arga)</p>
<p>Arga &nbsp;&nbsp; :&nbsp; Mir! (seketika Miranda tersentak)</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Aduh, Arga! Gak usah pake teriak segala donk!</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Habisnya kamu melamun sih! Sampe saya ngomong gak kedengaran</p>
<p>Mira &nbsp;&nbsp;&nbsp; :&nbsp; Maaf deh maaf, emang tadi kamu ngomong apa?</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Saya pengen ngajak kamu nonton&nbsp; (sambil mengacak rambut Miranda)</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Nonton? Dimana? (Tanya Miranda bersemangat)</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Di Mall Duta, mau nggak?</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Oke, siap!</p>
<p>&nbsp;</p>
<p>Suasana yang tergambar pada kutipan naskah drama tersebut adalah&hellip;.</p>","<p>tegang</p>","<p>akrab</p>","<p>sedih</p>","<p>haru</p>","B"
"6333","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah kutipan naskah drama berikut!</em></strong></p>
<p>&nbsp;</p>
<p>Arga &nbsp;&nbsp; : Mir, malam minggu ini kamu ada acara nggak? (sambil memasukkan bola basket ke ring)</p>
<p>Mira &nbsp;&nbsp;&nbsp; :&nbsp; Emang kenapa ? (memandangi Arga)</p>
<p>Arga &nbsp;&nbsp; :&nbsp; Mir! (seketika Miranda tersentak)</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Aduh, Arga! Gak usah pake teriak segala donk!</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Habisnya kamu melamun sih! Sampe saya ngomong gak kedengaran</p>
<p>Mira &nbsp;&nbsp;&nbsp; :&nbsp; Maaf deh maaf, emang tadi kamu ngomong apa?</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Saya pengen ngajak kamu nonton&nbsp; (sambil mengacak rambut Miranda)</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Nonton? Dimana? (Tanya Miranda bersemangat)</p>
<p>Arga&nbsp;&nbsp;&nbsp; :&nbsp; Di Mall Duta, mau nggak?</p>
<p>Mira&nbsp;&nbsp;&nbsp;&nbsp; :&nbsp; Oke, siap!</p>
<p>Latar tempat kutipan naskah drama tersebut adalah&hellip;.</p>","<p>di lapangan</p>","<p>di Mall</p>","<p>di rumah</p>","<p>di sekolah</p>","A"
"6334","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan ilustrasi berikut !</em></strong></p>
<p>Pagi itu, Santi terlambat datang ke sekolah karena bangun kesiangan. Sesampai di kelas pelajaran pertama sudah dimulai. Santi tidak diizinkan mengikuti pelajaran, ia harus menunggu diluar kelas, boleh mengikuti pelajaran setelah jam pertama selesai. Dia berjanji dalam hati tidak akan mengulangi lagi.</p>
<p>&nbsp;</p>
<p>Penulisan catatan harian Santi sesuai ilustrasi tersebut adalah&hellip;.</p>","<p>Hari ini, hari yang sangat memalukan. Akibat bangun kesiangan aku terlambat datang ke sekolah. Aku tidak diizinkan mengikuti pelajaran-pelajaran pertama dan harus menunggu&nbsp; di luar kelas. Tak akan kuulangi lagi.</p>","<p>Hari itu, aku sangat malu Aku terlambat datang ke sekolah dan tidak diperboleh mengikuti pelajaran oleh guru. Aku harus belajar diluar kelas, tapi tak apalah daripada hari itu aku tidak mendapat pelajaran.</p>","<p>Hari yang akan kuingat seumur hidupku. Kala itu aku tidak diperbolehkan mengikuti pelajaran gara-gara aku terlambat datang ke sekolah. Bagiku tak apalah mungkin karena aku terlalu capek.</p>","<p>Aku bangun kesiangan sehingga terlambat datang ke sekolah, dalam hati aku berjanji tidak akan mengulangi lagi. Namun jika harus terjadi lagi apa boleh buat. Dan sebagai pelajar kurasa itu hal yang wajar.</p>","A"
"6335","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah ilustrasi berikut! </em></strong></p>
<p><strong><em>&nbsp;</em></strong></p>
<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>Rumah bu Rumi terbakar. Beruntung bu Rumi berhasil menyelamatkan diri, namun rumahnya ludes tidak ada yang tersisa. Melihat hal ini, Derana merasa tergugah untuk membantu mengumpulkan dana. Salah satu yang dimintai dana adalah sahabatnya, Fuka.</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Isi surat pribadi Yoga kepada Fuka yang tepat adalah ...</p>","<p>Fuka, aku merasa prihatin dengan keadaan rumah bu Rumi yang terbakar habis. Untuk itu, mari kita carikan dana untuk beliau.</p>","<p>Fuka, kamu ingat kan rumah bu Rumi yang terbakar? Sekarang beliau tidak punya apa-apa lho. Kita bantu mencari dana yuk.</p>","<p>Fuka, rumah bu Rumi terbakar, semuanya habis. Bantu dong mencari dana untuk ibu Rumi. Kamu bisa minta bantuan teman-temanmu, kamu kumpulkan.</p>","<p><strong></strong>Fuka, rumah bu Rumi habis terbakar. Untuk meringankan beban beliau, bantu dong kirim uang berapa pun ya. Syukur-syukur kamu mau mengumpulkan dari teman-temanmu.</p>","D"
"6336","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kalimat-kalimat berikut!</em></strong></p>
<p>&nbsp;</p>
<table border=""1"">
<tbody>
<tr>
<td width=""32"">
<p>(1)</p>
</td>
<td width=""260"">
<p>Tiba di lokasi, diberi pengarahan oleh panitia.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(2)</p>
</td>
<td width=""260"">
<p>Kepala sekolah memberikan pengarahan sebelum berangkat.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(3)</p>
</td>
<td width=""260"">
<p>Pukul 16.30 berkumpul dan kembali ke sekolah.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(4)</p>
</td>
<td width=""260"">
<p>Pukul 07.00 kami dikumpulkan di lapangan.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(5)</p>
</td>
<td width=""260"">
<p>Pukul. 07.30 kami berangkat.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(6)</p>
</td>
<td width=""260"">
<p>Acara bebas, kami memilih lokasi sesuai keinginan masing-masing.</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Urutan laporan yang tepat, berdasarkan kalimat-kalimat tersebut adalah ....</p>","<p>(2), (4), (5), (1), (6), (3)</p>","<p>(2), (1), (4), (5), (3), (6)</p>","<p>(4), (2), (5), (1), (6), (3)</p>","<p>(4), (5), (2), (6), (1), (3)</p>","C"
"6337","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan ilustrasi berikut!</em></strong></p>
<p>&nbsp;</p>
<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>SMP Karang Indah akan mengadakan bakti sosial dengan membantu warga di sekitar sekolah untuk membersihkan lingkungan warga yang habis dilanda banjir. Para siswa diharuskan membawa alat kerja bakti.</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Bagian isi pengumuman yang tepat berdasarkan ilustrasi tersebut adalah ...</p>","<p>Dalam rangka bakti sosial pada warga sekitar yang mengalami musibah banjir, diharapkan para siswa SMP Karang Indah membawa alat kerja bakti. Kegiatan dilaksanakan pk. 08.00, harap datang tepat waktu.</p>","<p>Dalam rangka bakti sosial pada warga&nbsp; yang mengalami musibah banjir, diharapkan para siswa membawa alat kerja bakti untuk membantu warga. Kegiatan dilaksanakan pk. 08.00, harap tepat waktu.</p>","<p>Dalam rangka bakti sosial SMP Karang Indah berharap para siswa membantu warga yang terkena musibah banjir. Kegiatan dilaksanakan pk. 08.00, harap tepat waktu.</p>","<p>Dalam rangka bakti sosial pada warga sekitar, SMP Karang Indah mengajak para siswa membawa alat kerja bakti. Kegiatan dilaksanakan pk. 08.00.</p>","A"
"6338","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan data buku berikut!</em></strong></p>
<p>&nbsp;</p>
<table>
<tbody>
<tr>
<td width=""103"">
<p>Judul Buku&nbsp; :</p>
</td>
<td width=""190"">
<p>Semerbak di Bandung Raya</p>
</td>
</tr>
<tr>
<td width=""103"">
<p>Keunggulan :</p>
</td>
<td width=""190"">
<p>Isi menggambarkan pengetahuan penulis tentang Bandung.</p>
</td>
</tr>
<tr>
<td width=""103"">
<p>Kelemahan&nbsp; :</p>
</td>
<td width=""190"">
<p>Penjilidan kurang bagus, mudah lepas.</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Paragraf resensi yang tepat berdasarkan data tersebut adalah ...</p>","<p>Buku yang berisi seluk-beluk Kota Bandung ini penjilidannya kurang bagus sehingga mudah lepas. Setiap dibuka, halaman demi halaman terlepas. Inilah yang membuat buku ini kurang diminati</p>","<p>Buku ini menggambarkan penulisnya, mengetahui Kota Bandung, tidak hanya dari tata letak kota, tetapi juga dari sisi sosiologis. Kemudian diceritakan pada pembaca. Hal ini membuat buku ini menjadi menarik.</p>","<p>Buku berjudul Semerbak di Bandung Raya ini berisi &nbsp;seluk-beluk Kota Bandung. Dengan penjilidan yang kurang bagus membuat buku ini mudah lepas. Hal ini menambah kurang minatnya orang untuk memiliki buku ini.</p>","<p>Buku berjudul Semerbak di Bandung Raya ini memang menarik. Penulisnya, tampak banyak mengetahui seluk-beluk Kota Bandung, tidak hanya dari sisi tata letak kota, tetapi juga dari sisi sosiologis. Sayang penjilidan buku ini kurang bagus sehingga mudah lepas.</p>","D"
"6339","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan surat berikut!</em></strong></p>
<p>Untuk</p>
<p>Adikku Toni</p>
<p>di Surabaya</p>
<p>&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Halo Ton! [ . . . ] Semoga kamu selalu dalam keadaan sehat wal afiat tak kurang suatu apa. Aku dan keluarga di Jakarta juga tak beda denganmu selalu dalam keadaan sehat wal afiat. Oh, ya bagaimana dengan kuliahmu? Lancar dan tak ada masalah kan? ....</p>
<p>&nbsp;</p>
<p>Kalimat yang tepat untuk melengkapi surat tersebut adalah ....</p>","<p>Beritamu selalu aku tunggu-tunggu.</p>","<p>Bagaimana kabarmu, di Surabaya?</p>","<p>Mengapa kamu tak memberi kabar?</p>","<p>Apa saja pekerjaanmu di Surabaya?</p>","B"
"6340","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan ilustrasi berikut!</em></strong></p>
<p>Sejak penerimaan siswa baru SMP Fathan Mubin, suasana tempat parkir di halaman sekolah dipadati kendaraan sepeda motor maupun mobil. Tidak ada larangan bagi siswa pembawa sepeda motor oleh sekolah. Hal ini menyebabkan siswa SMP Fathan Mubina rata-rata membawa motornya ke sekolah. Dan hal itu sangat mengganggu perjalanan menuju ruang kelas.</p>
<p>&nbsp;</p>
<p>Surat pembaca yang tepat berdasarkan ilustrasi tersebut adalah &hellip;</p>","<p>Setidaknya sejak awal, pihak sekolah membuat peraturan larangan membawa sepeda motor ke sekolah bagi siswa.</p>","<p>Kami minta pihak berwajib menindak tegas siswa yang menggunakan sepeda motor, karena mereka belum cukup umur.</p>","<p>Kami minta pihak sekolah membicarakan hal ini, agar tidak terjadi penumpukan kendaraan di halaman sekolah. Apalagi, usia anak SMP sebenarnya belum boleh mengendarai sepeda motor.</p>","<p>Setidaknya pihak sekolah menyediakan tempat parkir di tempat lain yang lebih layak dan perlu adanya penjagaan kendaraan ditempat parkir agar terhindar dari bahaya pencurian.</p>","C"
"6341","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kutipan surat berikut! </em></strong></p>
<p><strong><em>&nbsp;</em></strong></p>
<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>Sehubungan dengan rencana kegiatan tersebut, kami bermaksud meminjam aula sekolah.</p>
<p>....</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Bagian penutup surat tersebut yang tepat adalah ...</p>","<p>Terima kasih atas kesediaan Bapak meminjamkan aula untuk kegiatan tersebut.</p>","<p>Atas perhatian Bapak, kami sampaikan terima kasih. Semoga bermanfaat bagi kami.</p>","<p>Terima kasih kami sampaikan atas pinjaman aula yang kami minta.</p>","<p>Atas pinjaman aulanya kami ucapkan banyak terima kasih.</p>","A"
"6342","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah teks berikut!</em></strong></p>
<p>Daun pandan dapat memberikan warna pada masakan, biasanya dengan cara mengaluskan dan mengambil airnya. Makanan yang biasanya menggunakan daun ini, di antaranya: serabi, kue talam, kue dadar gulung, dll.&nbsp;&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Di samping itu, daun pandan dapat memberikan aroma khas pada masakan. Untuk memberikan aroma ini bisa dengan cara menggunakannya sebagai pembungkus atau mencampurkannya ke dalam masakan.</p>
<p>&nbsp;</p>
<p>Rangkuman bacaan tersebut yang tepat adalah&hellip;</p>","<p>Daun pandan dapat memberikan warna dan aroma pada masakan.</p>","<p>Daun pandan dapat memberikan warna pada semua masakan</p>","<p>Daun pandan dapat digunakan sebagai pembungkus masakan</p>","<p>Air daun pandan dapat memberikan warna pada masakan.</p>","A"
"6343","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan ilustrasi berikut!</em></strong></p>
<p>&nbsp;</p>
<p>Tawuran antar pelajar terjadi di jalan raya Bogor, 5 November 2012 sekitar pukul 14.00. Tawuran dipicu akibat saling mengejek, namun tidak ada korban jiwa dalam tawuran tersebut. Polisi dengan sigap mampu membubarkan aksi para pelajar.</p>
<p>Paragraf berita yang tepat sesuai ilustrasi tersebut adalah&hellip;.</p>","<p>Jakarta, 5 November 2012 terjadi tawuran antar pelajar di jalan raya Bogor akibat saling ejek. Tawuran terjadi sekitar pukul 14.00. Polisi yang datang mampu membubarkan tawuran tersebut walaupun ada beberapa korban.</p>","<p>Tawuran antar pelajar terjadi di jalan raya Bogor, 5 November 2012, sekitar pukul 14.00 akibat saling ejek. Polisi mampu membubarkan aksi tersebut sehingga tidak ada korban jiwa.</p>","<p>Tanggal 5 November 2012 terjadi tawuran antar pelajar di jalan raya Bogor. Namun tidak ada korban jiwa dalam tawuran tersebut karena polisi mampu membubarkan tawuran dengan sigap.</p>","<p>Dijalan raya Bogor terjadi tawuran antar pelajar akibat saling ejek, 5 November 2012 sekitar pukul 14.00. Karena polisi datang terlambat sehingga mengakibatkan beberapa korban jiwa.</p>","B"
"6344","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah ilustrasi berikut!</em></strong></p>
<p>Di SMP Karya Ibu sedang digalakkan penghijauan. Setiap siswa dianjurkan menanam satu pohon, selanjutnya agar siswa merawat tanaman tersebut.</p>
<p>&nbsp;</p>
<p>Slogan yang tepat sesuai ilustrasi tersebut adalah &hellip;.</p>","<p>Siswa peduli lingkungan hijau, sekolah makin memukau</p>","<p>Lingkungan sekolah hijau, siswa tak perlu dipantau</p>","<p>Tanaman sekolah subur, siswa belajar akur</p>","<p>Tanaman hijau, burung berkicau, siswa tak kacau</p>","A"
"6345","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah ilustrasi berikut!</em></strong></p>
<p>Rudi berminat menjual tanahnya yang berlokasi di jalan Raya Bogor seluas 300 m<sup>2</sup> dengan harga 500 juta. Tanah tersebut sudah bersertifikat, yang berminat agar menghubungi 081325250175</p>
<p>&nbsp;</p>
<p>Iklan baris yang tepat berdasarkan ilustrasi tersebut adalah &hellip;.</p>","<p>Djl tnh, 300 m<sup>2</sup>, lks jln ry Bgr, SHM, 500jt, hub. P.Rudi</p>","<p>Djl tnh, 500 jt, SHM, Lks jln ry Bgr, 081325250175</p>","<p>Djl tnh, 500 jt, 300 m<sup>2</sup>, Lks jln ry Bgr, hub. 081325250175</p>","<p>Djl tnh, 300 m<sup>2</sup>, Lks jln ry Bgr, SHM, 500jt, hub 081325250175</p>","D"
"6346","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan petunjuk berikut!</em></strong></p>
<p><strong>Petunjuk membuat obat kaki terkilir.</strong></p>
<ol>
<li>Rendam 3 sendok beras selama 15 mnt.</li>
<li>Kupas sepongkol jahe dan kencur. Cuci bersih bahan tersebut.</li>
<li>[ ....]</li>
<li>Tambahkan sedikit air untuk mempermudah menghaluskannya.</li>
<li>[ ....]</li>
<li>Ikat dengan kain kasa supaya tidak lepas dan biarkan semalaman.</li>
<li>Ulangi sampai rasa nyeri hilang.</li>
</ol>
<p>&nbsp;</p>
<p>Kalimat yang tepat untuk mengisi bagian yang rumpang tersebut adalah ... .</p>","<table>
<tbody>
<tr>
<td width=""32"">
<p>(4)</p>
</td>
<td width=""233"">
<p>Haluskan semua bahan.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(5)</p>
</td>
<td width=""233"">
<p>Tempelkan ramuan tadi pada kaki atau tangan yang terkilir.</p>
</td>
</tr>
</tbody>
</table>","<table>
<tbody>
<tr>
<td width=""32"">
<p>(4)</p>
</td>
<td width=""233"">
<p>Rebus semua bahan dalam panci.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(5)</p>
</td>
<td width=""233"">
<p>Tempelkan ramuan tersebut pada kaki atau tangan yang terkilir.</p>
</td>
</tr>
</tbody>
</table>","<table>
<tbody>
<tr>
<td width=""32"">
<p>(4)</p>
</td>
<td width=""233"">
<p>Parut semua bahan.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(5)</p>
</td>
<td width=""233"">
<p>Oleskan ramuan tersebut pada kaki atau tangan yang terkilir.</p>
</td>
</tr>
</tbody>
</table>","<table>
<tbody>
<tr>
<td width=""32"">
<p>(4)</p>
</td>
<td width=""233"">
<p>Panaskan semua bahan dalam panci.</p>
</td>
</tr>
<tr>
<td width=""32"">
<p>(5)</p>
</td>
<td width=""233"">
<p>Oleskan ramuan tersebut pada kaki atau tangan yang terkilir.</p>
</td>
</tr>
</tbody>
</table>","A"
"6347","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kalimat petunjuk berikut!</em></strong></p>
<p>Petunjuk Menginstal Program Aplikasi Fisika</p>
<ol>
<li>Jika Proses instalasi selesai, klik tombol &ldquo;Selesai&rdquo; untuk mengakhiri proses instalasi.</li>
<li>Tunggu beberapa saat hingga muncul tampilan. Untuk melanjutkan, klik tombol &ldquo;Lanjut&rdquo;.</li>
<li>Masukkan CD Fisika ke dalam CD-Drive</li>
<li>Tunggu beberapa saat hingga proses instalasi selesai.</li>
<li>Selanjutnya akan ditampilkan jendela persiapan untuk instalasi, Klik Install untuk melanjutkan proses instalasi.</li>
</ol>
<p>&nbsp;</p>
<p>Agar menjadi petunjuk yang runtut, urutan yang tepat adalah &hellip;.</p>","<p>(3), (4), (1), (2), (5)</p>","<p>(3), (2), (5), (4), (1)</p>","<p>(3), (4), (5), (1), (2)</p>","<p>(3), (2), (4), (5), (1)</p>","B"
"6348","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah ilustrasi berikut!</em></strong></p>
<p>Dalam rangka Jumat Sehat di SMP Kasih Ibu mengadakan acara gerak jalan, yang diikuti oleh seluruh warga sekolah. Sebelum berangkat Kepala Sekolah memberikan sambutan pada cara tersebut.</p>
<p>&nbsp;</p>
<p>Pembuka pidato yang tepat berdasarkan ilustrasi tersebut adalah &hellip;</p>","<p>Terima kasih atas waktu yang disediakan untuk saya. Pada kesempatan ini, saya akan menyampaikan kebutuhan sehat dan bugar. Hidup sehat dan bugar sebenarnya dapat kita usahakan sendiri.</p>","<p>Semua orang menginginkan hidup sehat, setuju?? Manusia berusaha dengan segala macam cara demi menjaga kebugaran dan kesehatan tubuhnya</p>","<p>Olah raga secara teratur dapat menjaga kebugaran tubuh. Kita tidak perlu memilih olah raga yang mahal. Olah raga yang murah dapat dilakukan setiap waktu.</p>","<p>Demikian yang dapat saya sampaikan. Semoga dapat membawa manfaat bagi kita. Akhirnya saya mohon maaf dan terima kasih.</p>","A"
"6349","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah teks pidato berikut!</em></strong></p>
<p>Para bapak-bapak, Ibu-Ibu, para hadirin yang saya hormati,</p>
<p>Demikianlah yang dapat saya sampaikan, semoga apa dapat membawa manfaat bagi kita. Akhirnya, saya mohon maaf jika terdapat kata-kata yang kurang berkenan di hati Bapak, Ibu, dan hadirin.</p>
<p>&nbsp;</p>
<p>Perbaikan sapaan pada teks pidato tersebut yang tepat adalah &hellip;</p>","<p>Bapak, Ibu, para hadirin yang saya hormati</p>","<p>Bapak-Bapak, Ibu-ibu, hadirin yang saya hormati.</p>","<p>Bapak-bapak, Ibu-ibu, para hadirin yang terhormat</p>","<p>Para Bapak, Ibu, dan para hadirin yang terhormat</p>","B"
"6350","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan tema berikut!</em></strong></p>
<table>
<tbody>
<tr>
<td width=""52"">
<p>Tema</p>
</td>
<td width=""16"">
<p>:</p>
</td>
<td width=""249"">
<p>Menulis puisi menggunakan media gambar</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Rumusan masalah sesuai tema tersebut adalah &hellip;</p>","<p>Bagaimana menggunakan media gambar untuk menulis puisi?</p>","<p>Apakah media gambar dapat membantu menulis puisi?</p>","<p>Di mana menulis puisi menggunakan media gambar?</p>","<p>Mengapa media gambar digunakan untuk menulis puisi?</p>","A"
"6351","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah simpulan karya ilmiah berikut!</em></strong></p>
<p>Berdasarkan uraian penelitian dapat disimpulkan bahwa sayuran mentah mempunyai enzim yang bersifat tonikum. Khasiatnya membantu mengatasi gangguan kerja ginjal sehingga keluhan hipertensi tertangani.</p>
<p>&nbsp;</p>
<p>Saran yang tepat sesuai simpulan tersebut adalah ...</p>","<p>Mulai sekarang makanlah sayuran mentah agar sehat.</p>","<p>Penderita ginjal hendaknya mengonsumsi sayuran mentah.</p>","<p>Makan sayuran mentah perlu digalakkan karena diperlukan tubuh.</p>","<p>Bagi penderita hipertensi, sebaiknya makan makanan yang mengandung tonikum.</p>","B"
"6352","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan data buku berikut!</em></strong></p>
<ol>
<li>Judul buku: Puisi Lama karangan Sutan Takdir Alisjahbana. Penerbit Dian Rakyat Jakarta tahun 2004</li>
<li>Judul buku Salah Pilih karya Nur Sutan Iskandar. Penerbit Balai Pustaka Jakarta tahun 1989.</li>
</ol>
<p>&nbsp;</p>
<p>penulisan daftar pustaka yang tepat berdasarkan data tersebut adalah ....</p>","<p><em>Puisi Lama</em>. 2004. Sutan Takdir Alisjahbana. Jakarta: Dian Rakyat</p>
<p><em>Salah Pilih.</em> 1989. Nur Sutan Iskandar. Jakarta: Balai Pustaka.</p>","<p><em>Puisi Lama.</em> Sutan Takdir Alisjahbana. Jakarta: Dian Rakyat. 2004</p>
<p><em>Salah Pilih</em>. Nur Sutan Iskandar. Jakarta: Balai Pustaka. 1989.</p>","<p>Alisjahbana, Sutan Takdir. 2004. <em>Puisi Lama</em>. Jakarta: Dian Rakyat.</p>
<p>Iskandar, Nur Sutan. 1989. <em>Salah Pilih</em>. Jakarta: Balai Pustaka.</p>","<p>Iskandar, Nur Sutan. 1989. <em>Salah Pilih</em>. Jakarta: Balai Pustaka.</p>
<p>Alisjahbana, Sutan Takdir. 2004. <em>Puisi Lama</em>. Jakarta: Dian Rakyat.</p>","A"
